vendor_number,VendorName,brand,TotalSalesDollars,TotalSalesQuantity,TotalSalesPrice,TotalExciseTax,TotalPurchaseDollars,TotalPurchaseQuantity,VendorPurchasePrice,ActualProductPrice,TotalFreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
653,STATE WINE & SPIRITS,23797,6637.889999999965,511.0,3624.2099999999746,56.769999999999875,4490.719999999998,508,8.84,8.84,8014.98,2147.1699999999664,32.34717658774065,1.0059055118110236,1.47813490932411
653,STATE WINE & SPIRITS,23800,3371.5899999999956,241.0,1846.680000000001,26.76999999999996,2410.4000000000005,262,9.2,9.2,8014.98,961.189999999995,28.508507855344106,0.9198473282442748,1.3987678393627592
653,STATE WINE & SPIRITS,23805,199.9,10.0,179.91,1.1,187.88,14,13.42,13.42,8014.98,12.02000000000001,6.01300650325163,0.7142857142857143,1.0639770065999574
653,STATE WINE & SPIRITS,24782,5804.369999999978,363.0,3118.0499999999865,40.35999999999993,3679.2000000000007,336,10.95,10.95,8014.98,2125.1699999999773,36.61327585939534,1.0803571428571428,1.5776174168297392
653,STATE WINE & SPIRITS,32823,80.97,3.0,80.97,0.33,36.72,2,18.36,18.36,8014.98,44.25,54.64987032234161,1.5,2.2050653594771243
653,STATE WINE & SPIRITS,35075,2927.8699999999967,213.0,1851.650000000001,23.619999999999965,2925.8800000000006,386,7.58,7.58,8014.98,1.9899999999961437,0.06796749855683981,0.5518134715025906,1.0006801372578493
653,STATE WINE & SPIRITS,38966,14.99,1.0,14.99,0.11,9.73,1,9.73,9.73,8014.98,5.26,35.090060040026685,1.0,1.5405960945529291
653,STATE WINE & SPIRITS,38968,143.91,9.0,111.92999999999999,0.99,127.08,12,10.59,10.59,8014.98,16.83,11.694809255784865,0.75,1.1324362606232294
653,STATE WINE & SPIRITS,40560,617.46,54.0,56.95,6.08,382.85999999999996,54,7.09,7.09,8014.98,234.60000000000008,37.99436400738511,1.0,1.612756621219245
653,STATE WINE & SPIRITS,41417,367.77,23.0,95.94,1.02,124.56,12,10.38,10.38,8014.98,243.20999999999998,66.13100579166327,1.9166666666666667,2.952552986512524
653,STATE WINE & SPIRITS,41418,467.64,36.0,38.97,1.62,206.4,24,8.6,8.6,8014.98,261.24,55.86348473184501,1.5,2.2656976744186044
653,STATE WINE & SPIRITS,41948,109.94999999999999,5.0,87.96,0.55,89.76,6,14.96,14.96,8014.98,20.189999999999984,18.36289222373805,0.8333333333333334,1.2249331550802136
653,STATE WINE & SPIRITS,46118,125.93,7.0,17.99,0.76,82.88,7,11.84,11.84,8014.98,43.05000000000001,34.18565869927738,1.0,1.5194256756756759
660,SAZERAC NORTH AMERICA INC.,510,299.7,30.0,69.93,55.129999999999995,214.20000000000002,30,7.14,7.14,17932.329999999994,85.49999999999997,28.52852852852852,1.0,1.3991596638655461
660,SAZERAC NORTH AMERICA INC.,864,695.13,87.0,47.940000000000005,91.35,689.04,132,5.22,5.22,17932.329999999994,6.090000000000032,0.8760951188986279,0.6590909090909091,1.0088383838383839
660,SAZERAC NORTH AMERICA INC.,1696,224.82,18.0,24.98,33.07,164.16,18,9.12,9.12,17932.329999999994,60.66,26.98158526821457,1.0,1.3695175438596492
660,SAZERAC NORTH AMERICA INC.,1864,6518.36999999998,163.0,5558.6099999999815,128.57000000000025,5383.0,175,30.76,30.76,17932.329999999994,1135.3699999999799,17.4180048079502,0.9314285714285714,1.2109177038825896
660,SAZERAC NORTH AMERICA INC.,4358,22530.04000000033,4096.0,15124.729999999478,3227.4999999999814,19753.62000000005,4637,4.26,4.26,17932.329999999994,2776.4200000002784,12.32319161439677,0.8833297390554238,1.1405524658265307
660,SAZERAC NORTH AMERICA INC.,5027,26833.570000000647,1943.0,22182.940000000457,1532.489999999969,26472.74999999996,3525,7.51,7.51,17932.329999999994,360.8200000006873,1.3446589477310644,0.5512056737588652,1.0136298646721889
660,SAZERAC NORTH AMERICA INC.,8322,4780.179999999955,582.0,3374.8999999999655,1069.940000000001,1541.280000000001,247,6.24,6.24,17932.329999999994,3238.8999999999537,67.75686271228247,2.3562753036437245,3.101435170767123
660,SAZERAC NORTH AMERICA INC.,8563,329.70000000000005,30.0,285.74000000000007,55.16000000000003,8.72,1,8.72,8.72,17932.329999999994,320.98,97.3551713679102,30.0,37.809633027522935
660,SAZERAC NORTH AMERICA INC.,8579,5914.779999999943,722.0,3847.3299999999526,1327.1499999999949,2019.3599999999988,336,6.01,6.01,17932.329999999994,3895.4199999999446,65.8590852068882,2.1488095238095237,2.929036922589309
1003,BRONCO WINE COMPANY,46508,377.58,42.0,62.93000000000001,9.45,356.99999999999994,60,5.95,5.95,10.530000000000001,20.58000000000004,5.4505005561735365,0.7,1.0576470588235296
1128,BROWN-FORMAN CORP,165,13111.479999999936,452.0,8703.99999999995,356.1400000000008,12003.440000000002,596,20.14,20.14,68601.68000000001,1108.0399999999336,8.450914770872082,0.7583892617449665,1.0923102044080641
1128,BROWN-FORMAN CORP,405,112463.89000000103,3011.0,46882.449999999786,5532.540000000068,91950.4,3232,28.45,28.45,68601.68000000001,20513.49000000104,18.240067989823977,0.9316212871287128,1.2230929936139596
1128,BROWN-FORMAN CORP,809,38106.16000000037,1984.0,23367.920000000395,2083.1999999999694,26063.050000000043,1985,13.13,13.13,68601.68000000001,12043.110000000324,31.604102853712384,0.9994962216624685,1.4620760041514829
1128,BROWN-FORMAN CORP,1032,489.95000000000005,5.0,289.96999999999997,3.94,212.58,3,70.86,70.86,68601.68000000001,277.37,56.61189917338504,1.6666666666666667,2.3047793771756515
1128,BROWN-FORMAN CORP,1051,6979.259999999991,74.0,6049.359999999991,58.40999999999996,970.0600000000001,13,74.62,74.62,68601.68000000001,6009.199999999991,86.1008187114393,5.6923076923076925,7.194668371028587
1128,BROWN-FORMAN CORP,1064,41568.1000000001,1790.0,28860.590000000735,1410.649999999983,27732.120000000028,1508,18.39,18.39,68601.68000000001,13835.980000000072,33.285091211770656,1.187002652519894,1.4989153371613875
1128,BROWN-FORMAN CORP,1173,1471.68,32.0,275.94,33.6,36.5,1,36.5,36.5,68601.68000000001,1435.18,97.51984126984127,32.0,40.32
1128,BROWN-FORMAN CORP,1236,2124.13,87.0,1309.4600000000003,159.9300000000001,108.47999999999999,8,13.56,13.56,68601.68000000001,2015.65,94.89296794452316,10.875,19.580844395280238
1128,BROWN-FORMAN CORP,1404,489.95,5.0,489.95,3.95,128.56,2,64.28,64.28,68601.68000000001,361.39,73.76058781508317,2.5,3.8110609831985065
1128,BROWN-FORMAN CORP,1550,9424.37999999981,2362.0,4664.309999999861,245.5499999999974,404.49,139,2.91,2.91,68601.68000000001,9019.88999999981,95.70804657706917,16.992805755395683,23.299414076985364
1128,BROWN-FORMAN CORP,1722,13499.699999999995,30.0,12599.719999999996,31.50000000000001,3867.05,11,351.55,351.55,68601.68000000001,9632.649999999994,71.35454861959893,2.727272727272727,3.4909556380186433
1128,BROWN-FORMAN CORP,1771,27845.870000000064,9313.0,9893.909999999434,482.50000000001694,22500.0,30000,0.75,0.75,68601.68000000001,5345.8700000000645,19.198071383656004,0.31043333333333334,1.2375942222222251
1128,BROWN-FORMAN CORP,1999,10967.11999999996,288.0,8340.829999999964,227.1199999999996,4987.84,143,34.88,34.88,68601.68000000001,5979.279999999961,54.520056313781396,2.013986013986014,2.1987714120741564
1128,BROWN-FORMAN CORP,2039,4115.16,84.0,489.90000000000003,66.14,3265.92,84,38.88,38.88,68601.68000000001,849.2399999999998,20.636864666258415,1.0,1.2600308641975309
1128,BROWN-FORMAN CORP,2131,43945.17000000042,3383.0,27188.07000000109,1327.56000000001,2649.1499999999996,261,10.15,10.15,68601.68000000001,41296.02000000042,93.97169245220812,12.96168582375479,16.58840382764299
1128,BROWN-FORMAN CORP,2148,21919.88000000029,2812.0,16889.119999999726,2216.8399999999547,12861.68000000003,2158,5.96,5.96,68601.68000000001,9058.200000000259,41.32413133648606,1.3030583873957369,1.7042781347382487
1128,BROWN-FORMAN CORP,2423,233.82,18.0,12.99,2.7,152.82,18,8.49,8.49,68601.68000000001,81.0,34.64203233256351,1.0,1.530035335689046
1128,BROWN-FORMAN CORP,2577,499.90000000000003,10.0,349.93,7.88,37.87,1,37.87,37.87,68601.68000000001,462.03000000000003,92.4244848969794,10.0,13.200422498019542
1128,BROWN-FORMAN CORP,3063,35.98,2.0,35.98,1.58,13.13,1,13.13,13.13,68601.68000000001,22.849999999999994,63.507504168982756,2.0,2.7402894135567397
1128,BROWN-FORMAN CORP,5005,5218.839999999993,116.0,3284.269999999994,121.7999999999999,4330.530000000001,129,33.57,33.57,68601.68000000001,888.3099999999922,17.021215442512002,0.8992248062015504,1.205127316979675
1128,BROWN-FORMAN CORP,5062,1106.0400000000004,96.0,667.9200000000003,75.65999999999998,41.95,5,8.39,8.39,68601.68000000001,1064.0900000000004,96.20718961339554,19.2,26.365673420738982
1128,BROWN-FORMAN CORP,5075,20596.170000000027,983.0,15476.609999999862,774.9499999999982,14729.400000000016,980,15.03,15.03,68601.68000000001,5866.770000000011,28.484761972735722,1.0030612244897958,1.398303393213573
1128,BROWN-FORMAN CORP,5197,72706.21000000031,8679.0,42506.68000000014,3406.379999999857,49191.25,8555,5.75,5.75,68601.68000000001,23514.960000000312,32.34243677397049,1.0144944476914086,1.4780313572027608
1128,BROWN-FORMAN CORP,5270,24210.33999999989,12166.0,7950.049999999362,632.3500000000074,19199.850000000002,12387,1.55,1.55,68601.68000000001,5010.489999999889,20.69566144052463,0.9821587147816259,1.2609650596228559
1128,BROWN-FORMAN CORP,5273,279.65000000000003,35.0,119.84999999999998,13.74,88.76,14,6.34,6.34,68601.68000000001,190.89000000000004,68.26032540675845,2.5,3.1506309148264986
1128,BROWN-FORMAN CORP,5296,85149.07000000078,2893.0,61595.07999999884,5318.020000000146,68723.7099999998,3271,21.01,21.01,68601.68000000001,16425.360000000976,19.290122604980684,0.8844390094772241,1.2390057230612408
1128,BROWN-FORMAN CORP,5297,115819.90000000561,8010.0,65972.65999999727,6309.7699999998185,92708.15999999993,8616,10.76,10.76,68601.68000000001,23111.74000000568,19.954895488603047,0.9296657381615598,1.2492956391325822
1128,BROWN-FORMAN CORP,5298,45346.16000000014,2584.0,36740.07000000083,2037.8599999999485,41604.65999999998,3258,12.77,12.77,68601.68000000001,3741.50000000016,8.250974283159033,0.7931246163290362,1.0899298299757807
1128,BROWN-FORMAN CORP,5299,349220.65999998414,15234.0,136423.80000001023,27990.819999999043,231890.95999999714,15196,15.26,15.26,68601.68000000001,117329.699999987,33.59758268597062,1.0025006580679126,1.5059692710745967
1128,BROWN-FORMAN CORP,5434,4136.399999999976,360.0,2792.0699999999874,283.8899999999999,812.16,94,8.64,8.64,68601.68000000001,3324.239999999976,80.36553524804167,3.8297872340425534,5.093085106382949
1128,BROWN-FORMAN CORP,6942,7117.3099999999595,619.0,3739.249999999969,68.8399999999999,1327.88,178,7.46,7.46,68601.68000000001,5789.429999999959,81.34295119925916,3.4775280898876404,5.359904509443593
1128,BROWN-FORMAN CORP,7195,551.88,12.0,91.98,9.45,418.08,12,34.84,34.84,68601.68000000001,133.8,24.244400956729724,1.0,1.3200344431687716
1128,BROWN-FORMAN CORP,7219,9657.899999999974,210.0,6944.489999999977,23.20999999999996,1431.62,47,30.46,30.46,68601.68000000001,8226.279999999973,85.17669472659684,4.468085106382978,6.746133750576253
1128,BROWN-FORMAN CORP,7780,2391.48,52.0,643.86,40.94,829.92,24,34.58,34.58,68601.68000000001,1561.56,65.29680365296804,2.1666666666666665,2.8815789473684212
1128,BROWN-FORMAN CORP,27907,479.88,12.0,159.96,1.35,315.72,12,26.31,26.31,68601.68000000001,164.15999999999997,34.208552138034506,1.0,1.5199543899657924
1265,BLACK ROCK SPIRITS LLC,3599,1549.3800000000003,62.0,699.7200000000001,48.809999999999995,1152.0999999999997,82,14.05,14.05,5.790000000000002,397.28000000000065,25.641224231628172,0.7560975609756098,1.3448311778491457
1273,CALEDONIA SPIRITS INC,2220,911.5200000000003,48.0,626.6700000000002,18.810000000000006,665.28,48,13.86,13.86,1319.7700000000002,246.24000000000035,27.014218009478704,1.0,1.3701298701298708
1392,CONSTELLATION BRANDS INC,369,441.6600000000001,34.0,194.85000000000002,35.699999999999996,194.37,19,10.23,10.23,79528.99,247.29000000000008,55.991033826925694,1.7894736842105263,2.2722642383083813
1392,CONSTELLATION BRANDS INC,536,2169.33,167.0,1376.9400000000007,175.35000000000022,1864.9599999999998,188,9.92,9.92,79528.99,304.3700000000001,14.030599309464217,0.8882978723404256,1.1632045727522307
1392,CONSTELLATION BRANDS INC,799,532.59,41.0,90.92999999999999,43.04999999999999,368.28000000000003,36,10.23,10.23,79528.99,164.31,30.851123753731763,1.1388888888888888,1.4461550993809058
1392,CONSTELLATION BRANDS INC,2024,1737.1000000000022,290.0,1479.530000000002,113.42000000000016,381.84,86,4.44,4.44,79528.99,1355.2600000000023,78.01853664152901,3.372093023255814,4.549287659752782
1392,CONSTELLATION BRANDS INC,2115,2786.229999999992,427.0,1845.6700000000023,336.3500000000003,53.67999999999999,11,4.88,4.88,79528.99,2732.549999999992,98.07338231230013,38.81818181818182,51.90443368107288
1392,CONSTELLATION BRANDS INC,2153,8111.879999999912,812.0,5974.019999999916,640.2700000000002,2194.52,332,6.61,6.61,79528.99,5917.359999999911,72.94683846407955,2.4457831325301207,3.696425642053803
1392,CONSTELLATION BRANDS INC,2689,11393.999999999913,600.0,9400.049999999917,1103.240000000001,1678.08,114,14.72,14.72,79528.99,9715.919999999913,85.2722485518693,5.2631578947368425,6.789902745995372
1392,CONSTELLATION BRANDS INC,2704,13582.799999999395,13720.0,3739.2299999996444,715.1099999999999,7618.26,9767,0.78,0.78,79528.99,5964.539999999395,43.912448096119064,1.4047302139858708,1.7829268100589104
1392,CONSTELLATION BRANDS INC,3138,3704.9099999999844,309.0,2397.999999999995,243.4699999999994,631.72,68,9.29,9.29,79528.99,3073.189999999984,82.94911347374152,4.544117647058823,5.864797695181385
1392,CONSTELLATION BRANDS INC,3219,2898.719999999966,2928.0,1139.4900000000089,151.47999999999917,106.56,144,0.74,0.74,79528.99,2792.159999999966,96.32389468455038,20.333333333333332,27.202702702702386
1392,CONSTELLATION BRANDS INC,3230,4346.419999999979,458.0,2657.1999999999875,360.9400000000008,920.4000000000002,130,7.08,7.08,79528.99,3426.019999999979,78.82395166596868,3.523076923076923,4.722316384180767
1392,CONSTELLATION BRANDS INC,3373,37851.8700000004,1913.0,25777.02000000064,3516.460000000045,19570.319999999978,1412,13.86,13.86,79528.99,18281.550000000425,48.29761382991178,1.3548158640226629,1.9341467078719432
1392,CONSTELLATION BRANDS INC,3785,5939.259999999965,624.0,3168.1799999999757,491.77000000000197,1298.2800000000002,186,6.98,6.98,79528.99,4640.979999999965,78.14071113236317,3.3548387096774195,4.574714237298552
1392,CONSTELLATION BRANDS INC,3809,313.17,33.0,75.92,25.99,143.8,20,7.19,7.19,79528.99,169.37,54.08244723313216,1.65,2.1778164116828926
1392,CONSTELLATION BRANDS INC,3888,281.1600000000001,284.0,140.5799999999998,14.490000000000004,81.32,107,0.76,0.76,79528.99,199.8400000000001,71.07696685161476,2.6542056074766354,3.45745204131825
1392,CONSTELLATION BRANDS INC,4361,695.88,12.0,173.97,9.44,519.36,12,43.28,43.28,79528.99,176.51999999999998,25.366442490084495,1.0,1.3398798521256932
1392,CONSTELLATION BRANDS INC,4525,1134.58,142.0,87.89,111.82,805.65,131,6.15,6.15,79528.99,328.92999999999995,28.99134481482134,1.083969465648855,1.408279029355179
1392,CONSTELLATION BRANDS INC,5223,4957.889999999976,611.0,2645.7599999999857,481.52000000000095,2004.8999999999994,326,6.15,6.15,79528.99,2952.989999999976,59.56142633257274,1.8742331288343559,2.4728864282507743
1392,CONSTELLATION BRANDS INC,6295,59.88,12.0,4.99,1.35,41.04,12,3.42,3.42,79528.99,18.840000000000003,31.46292585170341,1.0,1.4590643274853803
1392,CONSTELLATION BRANDS INC,6919,677.13,87.0,54.93000000000001,19.559999999999995,633.15,135,4.69,4.69,79528.99,43.98000000000002,6.495060032785435,0.6444444444444445,1.069462212745795
1392,CONSTELLATION BRANDS INC,8123,41381.59000000003,3841.0,19576.030000000177,427.9500000000116,38252.74000000017,5858,6.53,6.53,79528.99,3128.8499999998603,7.560970953508209,0.6556845339706384,1.081794140759586
1392,CONSTELLATION BRANDS INC,8272,2098.5100000000007,399.0,251.52000000000015,59.849999999999966,2046.9199999999994,701,2.92,2.92,79528.99,51.59000000000128,2.4584109677819628,0.5691868758915835,1.025203720712095
1392,CONSTELLATION BRANDS INC,8423,7873.929999999925,1007.0,3539.4799999999614,225.56999999999917,7133.490000000024,1521,4.69,4.69,79528.99,740.4399999999005,9.40369040618735,0.6620644312952005,1.103797720330427
1392,CONSTELLATION BRANDS INC,8688,5242.159999999975,484.0,2953.2699999999836,217.79999999999984,5104.0199999999895,771,6.62,6.62,79528.99,138.13999999998578,2.6351732873469413,0.6277561608300908,1.027064940968097
1392,CONSTELLATION BRANDS INC,8923,55.93,7.0,23.97,3.1500000000000004,42.08,8,5.26,5.26,79528.99,13.850000000000001,24.763096728052925,0.875,1.3291349809885933
1392,CONSTELLATION BRANDS INC,9195,118.79999999999998,120.0,20.789999999999996,6.28,91.2,120,0.76,0.76,79528.99,27.59999999999998,23.232323232323218,1.0,1.3026315789473681
1392,CONSTELLATION BRANDS INC,12218,483.3100000000003,69.0,345.5100000000003,7.630000000000004,298.9800000000001,151,1.98,1.98,79528.99,184.3300000000002,38.13908257640026,0.45695364238410596,1.6165295337480774
1392,CONSTELLATION BRANDS INC,12592,653.7700000000001,23.0,416.8500000000001,2.56,325.98,18,18.11,18.11,79528.99,327.7900000000001,50.138427887483374,1.2777777777777777,2.0055524878826922
1392,CONSTELLATION BRANDS INC,15748,7530.099999999918,790.0,5121.609999999932,87.4199999999998,3753.6000000000045,690,5.44,5.44,79528.99,3776.499999999913,50.15205641359284,1.144927536231884,2.0061008098891486
1392,CONSTELLATION BRANDS INC,15812,685.0200000000003,98.0,335.5200000000002,10.899999999999997,118.04,26,4.54,4.54,79528.99,566.9800000000004,82.76838632448688,3.769230769230769,5.803287021348698
1392,CONSTELLATION BRANDS INC,15888,661.1300000000002,87.0,281.6100000000002,9.699999999999996,526.5000000000001,130,4.05,4.05,79528.99,134.6300000000001,20.363619862961908,0.6692307692307692,1.2557075023741693
1392,CONSTELLATION BRANDS INC,15915,754.3200000000004,168.0,255.9300000000002,18.789999999999996,178.2,60,2.97,2.97,79528.99,576.1200000000003,76.37607381482661,2.8,4.2329966329966355
1392,CONSTELLATION BRANDS INC,16826,7982.959999999916,1104.0,4574.689999999925,122.6699999999999,7672.839999999993,1636,4.69,4.69,79528.99,310.1199999999235,3.884774569832828,0.6748166259168704,1.0404178895949772
1392,CONSTELLATION BRANDS INC,16948,3738.0099999999793,599.0,1992.8000000000027,66.58999999999988,3644.9299999999957,937,3.89,3.89,79528.99,93.07999999998356,2.4900949970702078,0.6392742796157951,1.0255368415854307
1392,CONSTELLATION BRANDS INC,17033,134.91,9.0,104.92999999999999,4.050000000000001,39.44,4,9.86,9.86,79528.99,95.47,70.76569564895115,2.25,3.4206389452332657
1392,CONSTELLATION BRANDS INC,17911,419.30000000000007,70.0,131.77999999999997,7.820000000000002,70.21,17,4.13,4.13,79528.99,349.0900000000001,83.25542570951586,4.117647058823529,5.97208374875374
1392,CONSTELLATION BRANDS INC,18000,379.05000000000024,95.0,227.43000000000018,21.23,33.0,12,2.75,2.75,79528.99,346.05000000000024,91.29402453502176,7.916666666666667,11.486363636363643
1392,CONSTELLATION BRANDS INC,18419,379.74000000000007,26.0,160.9,2.91,23.82,3,7.94,7.94,79528.99,355.9200000000001,93.72728709116764,8.666666666666666,15.942065491183882
1392,CONSTELLATION BRANDS INC,18684,806.94,6.0,134.49,2.7,726.96,8,90.87,90.87,79528.99,79.98000000000002,9.911517584950555,0.75,1.1100198085176627
1392,CONSTELLATION BRANDS INC,18817,13539.83999999987,1016.0,9003.279999999888,112.59999999999977,4858.999999999996,565,8.6,8.6,79528.99,8680.839999999873,64.11331300812975,1.7982300884955753,2.786548672566347
